Shipment_ID,Date,Region,State,Origin_Warehouse,Transport_Mode,Units_Shipped,Distance_KM,Cost_Per_Unit_INR,CO2_Emissions_Kg,Split_Tag
SHP-013408,2023-08-01,North,Delhi,WH033,Air,1612.0,1949.0,426.92,19479.0856,TEST
SHP-013409,2023-08-01,North,Delhi,WH003,Rail,115.0,2360.0,613.88,1682.68,TEST
SHP-013410,2023-08-01,North,Delhi,WH010,Rail,833.0,2396.0,538.5,12374.3816,TEST
SHP-013411,2023-08-01,North,Delhi,WH044,Road,258.0,1384.0,674.54,2213.8464,TEST
SHP-013412,2023-08-01,North,Delhi,WH012,Rail,86.0,612.0,601.19,326.3184,TEST
SHP-013413,2023-08-01,North,Delhi,WH003,Air,411.0,1549.0,636.63,3947.1618,TEST
SHP-013414,2023-08-01,North,Delhi,WH020,Air,1316.0,1209.0,709.0,9864.4728,TEST
SHP-013415,2023-08-01,North,Delhi,WH031,Air,757.0,1641.0,393.25,7701.8694,TEST
SHP-013416,2023-08-01,North,Delhi,WH050,Road,1301.0,1239.0,693.99,9994.0218,TEST
SHP-013417,2023-08-01,North,Delhi,WH025,Air,1042.0,917.0,488.97,5924.1868,TEST
SHP-013418,2023-08-01,North,Delhi,WH006,Road,1764.0,805.0,388.64,8804.124,TEST
SHP-013419,2023-08-01,North,Delhi,WH039,Rail,1237.0,849.0,636.9,6511.3206,TEST
SHP-013420,2023-08-01,North,Delhi,,Road,,906.0,612.48,6173.3028,TEST
SHP-013421,2023-08-01,North,Delhi,WH026,Air,474.0,579.0,669.73,1701.5652,TEST
SHP-013422,2023-08-01,North,Delhi,WH025,Air,1476.0,1546.0,477.88,14147.7552,TEST
SHP-013423,2023-08-01,North,Delhi,WH008,Rail,1135.0,290.0,695.75,2040.73,TEST
SHP-013424,2023-08-01,North,Delhi,WH029,Rail,1327.0,2383.0,462.29,19605.8942,TEST
SHP-013425,2023-08-01,North,Delhi,WH033,Air,605.0,1034.0,607.81,3878.534,TEST
SHP-013426,2023-08-01,North,Delhi,WH014,Road,749.0,1070.0,593.74,4968.866,TEST
SHP-013427,2023-08-01,North,Delhi,WH016,Air,399.0,1132.0,457.7,2800.3416,TEST
SHP-013428,2023-08-01,North,Delhi,WH007,Air,1797.0,155.0,402.1,1726.917,TEST
SHP-013429,2023-08-01,North,Delhi,WH008,Air,1590.0,750.0,510.32,7393.5,TEST
SHP-013430,2023-08-01,North,Delhi,WH049,Rail,554.0,568.0,693.97,1950.9664,TEST
SHP-013431,2023-08-01,North,Delhi,WH026,Air,1865.0,1013.0,536.12,11713.319,TEST
SHP-013432,2023-08-01,North,Delhi,WH035,Rail,1276.0,2481.0,630.32,19627.6872,TEST
SHP-013433,2023-08-01,North,Delhi,WH033,Road,945.0,2326.0,710.58,13628.034,TEST
SHP-013434,2023-08-01,North,Delhi,WH048,Rail,1927.0,2412.0,604.76,28817.1288,TEST
SHP-013435,2023-08-01,North,Delhi,WH034,Air,1702.0,1232.0,661.22,13000.5568,TEST
SHP-013436,2023-08-01,North,Delhi,,Rail,207.0,1866.0,488.08,2394.8244,TEST
SHP-013437,2023-08-01,North,Delhi,WH043,Road,1045.0,1645.0,600.2,10657.955,TEST
SHP-013438,2023-08-01,North,Delhi,WH045,Air,917.0,2013.0,660.57,11444.7102,TEST
SHP-013439,2023-08-01,North,Delhi,WH040,Rail,1727.0,1365.0,544.69,14615.601,TEST
SHP-013440,2023-08-01,North,Delhi,WH050,Air,1198.0,1588.0,533.97,11795.0288,TEST
SHP-013441,2023-08-01,South,Tamil Nadu,WH050,Road,1148.0,1845.0,594.16,13131.972,TEST
SHP-013442,2023-08-01,South,Tamil Nadu,WH018,Air,139.0,1147.0,629.36,988.4846,TEST
SHP-013443,2023-08-01,South,Tamil Nadu,WH048,Road,1633.0,662.0,558.28,6702.4852,TEST
SHP-013444,2023-08-01,South,Tamil Nadu,WH002,Rail,1285.0,1228.0,712.62,9783.476,TEST
SHP-013445,2023-08-01,South,Tamil Nadu,WH043,Air,1332.0,679.0,474.35,5607.4536,TEST
SHP-013446,2023-08-01,South,Tamil Nadu,WH006,Air,232.0,893.0,549.21,1284.4912,TEST
SHP-013447,2023-08-01,South,Tamil Nadu,WH047,Road,1853.0,1260.0,683.98,14475.636,TEST
SHP-013448,2023-08-01,South,Tamil Nadu,WH029,Air,323.0,2313.0,711.68,4632.0138,TEST
SHP-013449,2023-08-01,South,Tamil Nadu,WH030,Road,589.0,1449.0,493.77,5291.4582,TEST
SHP-013450,2023-08-01,South,Tamil Nadu,WH035,Air,1274.0,1252.0,519.78,9889.2976,TEST
SHP-013451,2023-08-01,South,Tamil Nadu,WH031,Road,1173.0,454.0,487.54,3301.7604,TEST
SHP-013452,2023-08-01,South,Tamil Nadu,WH042,Rail,1720.0,1242.0,631.62,13244.688,TEST
SHP-013453,2023-08-01,South,Tamil Nadu,WH048,Air,1307.0,311.0,460.52,2520.1574,TEST
SHP-013454,2023-08-01,South,Tamil Nadu,WH034,Road,1225.0,1380.0,602.03,10481.1,TEST
SHP-013455,2023-08-01,South,Tamil Nadu,WH021,Air,155.0,1211.0,423.6,1163.771,TEST
SHP-013456,2023-08-01,South,Tamil Nadu,WH049,Rail,,1719.0,,3570.363,TEST
SHP-013457,2023-08-01,South,Tamil Nadu,WH030,Road,1934.0,457.0,571.62,5479.7956,TEST
SHP-013458,2023-08-01,South,Tamil Nadu,WH012,Road,275.0,1072.0,654.43,1827.76,TEST
SHP-013459,2023-08-01,South,Tamil Nadu,WH045,Air,1737.0,372.0,418.51,4006.2168,TEST
SHP-013460,2023-08-01,South,Tamil Nadu,WH033,Rail,835.0,906.0,408.36,4690.362,TEST
SHP-013461,2023-08-01,South,Tamil Nadu,WH025,Air,1510.0,2282.0,413.07,21364.084,TEST
SHP-013462,2023-08-01,South,Tamil Nadu,WH021,Road,248.0,1972.0,538.86,3032.1472,TEST
SHP-013463,2023-08-01,South,Tamil Nadu,WH023,Rail,,1286.0,626.39,,TEST
SHP-013464,2023-08-01,South,Tamil Nadu,WH029,Rail,1171.0,489.0,,3550.2378,TEST
SHP-013465,2023-08-01,South,Tamil Nadu,WH026,Air,1694.0,102.0,525.91,1071.2856,TEST
SHP-013466,2023-08-01,South,Tamil Nadu,WH017,Rail,1218.0,463.0,694.16,3496.3908,TEST
SHP-013467,2023-08-01,South,Tamil Nadu,WH050,Rail,351.0,2086.0,,4539.5532,TEST
SHP-013468,2023-08-01,South,Tamil Nadu,WH026,Road,1848.0,2333.0,604.56,26730.5808,TEST
SHP-013469,2023-08-01,South,Tamil Nadu,WH037,Road,805.0,2411.0,413.28,12033.301,TEST
SHP-013470,2023-08-01,South,Tamil Nadu,WH014,Road,1793.0,555.0,461.95,6169.713,TEST
SHP-013471,2023-08-01,South,Tamil Nadu,WH016,Air,736.0,1048.0,703.18,4782.2336,TEST
SHP-013472,2023-08-01,South,Tamil Nadu,WH006,Road,539.0,2022.0,668.36,6757.1196,TEST
SHP-013473,2023-08-01,South,Tamil Nadu,WH011,Rail,651.0,151.0,604.87,609.4662,TEST
SHP-013474,2023-08-01,South,Tamil Nadu,WH004,Rail,71.0,1171.0,603.44,515.4742,TEST
SHP-013475,2023-08-01,South,Tamil Nadu,WH032,Rail,730.0,1336.0,498.73,6046.736,TEST
SHP-013476,2023-08-01,South,Tamil Nadu,WH018,Road,1187.0,851.0,461.3,6262.8494,TEST
SHP-013477,2023-08-01,South,Tamil Nadu,WH042,Road,1012.0,598.0,510.55,3752.0912,TEST
SHP-013478,2023-08-01,South,Tamil Nadu,WH039,Rail,202.0,2369.0,444.33,2966.9356,TEST
SHP-013479,2023-08-01,South,Tamil Nadu,WH044,Road,1870.0,1598.0,581.5,18527.212,TEST
SHP-013480,2023-08-01,South,Tamil Nadu,WH004,Road,442.0,614.0,715.57,1682.6056,TEST
SHP-013481,2023-08-01,East,West Bengal,WH028,Air,1336.0,1828.0,527.25,15141.6896,TEST
SHP-013482,2023-08-01,East,West Bengal,WH016,Rail,87.0,1480.0,706.09,798.312,TEST
SHP-013483,2023-08-01,East,West Bengal,WH037,Road,253.0,1617.0,693.97,2536.4262,TEST
SHP-013484,2023-08-01,East,West Bengal,WH040,Air,966.0,,678.66,4432.008,TEST
SHP-013485,2023-08-01,East,West Bengal,WH030,Rail,951.0,1500.0,678.87,8844.3,TEST
SHP-013486,2023-08-01,East,West Bengal,WH043,Air,1873.0,805.0,556.37,9348.143,TEST
SHP-013487,2023-08-01,East,West Bengal,WH047,Air,842.0,1889.0,525.84,9861.3356,TEST
SHP-013488,2023-08-01,East,West Bengal,WH030,Air,1306.0,565.0,659.15,4574.918,TEST
SHP-013489,2023-08-01,East,West Bengal,WH024,Road,279.0,2467.0,419.07,4267.4166,TEST
SHP-013490,2023-08-01,East,West Bengal,WH031,Road,682.0,2485.0,658.54,10507.574,TEST
SHP-013491,2023-08-01,East,West Bengal,WH017,Air,340.0,163.0,426.29,343.604,TEST
SHP-013492,2023-08-01,East,West Bengal,WH009,Road,1780.0,1629.0,584.94,17977.644,TEST
SHP-013493,2023-08-01,East,West Bengal,WH038,Rail,973.0,1089.0,418.59,6569.5014,TEST
SHP-013494,2023-08-01,East,West Bengal,WH023,Air,1204.0,1694.0,453.22,12645.3712,TEST
SHP-013495,2023-08-01,East,West Bengal,WH015,Air,1300.0,1014.0,488.9,8172.84,TEST
SHP-013496,2023-08-01,East,West Bengal,WH017,Rail,1108.0,893.0,690.16,6134.5528,TEST
SHP-013497,2023-08-01,East,West Bengal,WH049,Road,587.0,461.0,,1677.7634,TEST
SHP-013498,2023-08-01,East,West Bengal,WH034,Air,1857.0,890.0,605.22,10246.926,TEST
SHP-013499,2023-08-01,East,West Bengal,WH023,Air,1709.0,475.0,664.95,5033.005,TEST
SHP-013500,2023-08-01,East,West Bengal,WH007,Rail,1170.0,2282.0,484.87,16553.628,TEST
SHP-013501,2023-08-01,East,West Bengal,WH037,Road,69.0,2022.0,528.75,865.0116,TEST
SHP-013502,2023-08-01,East,West Bengal,WH044,Road,1268.0,2306.0,586.14,18128.8496,TEST
SHP-013503,2023-08-01,East,West Bengal,WH024,Road,277.0,352.0,485.61,604.5248,TEST
SHP-013504,2023-08-01,East,West Bengal,WH035,Road,423.0,1297.0,556.67,,TEST
SHP-013505,2023-08-01,East,West Bengal,WH008,Air,1717.0,602.0,609.93,6408.5308,TEST
SHP-013506,2023-08-01,East,West Bengal,WH024,Air,1455.0,2007.0,455.5,18105.147,TEST
SHP-013507,2023-08-01,East,West Bengal,WH039,Rail,1746.0,1740.0,560.58,18835.848,TEST
SHP-013508,2023-08-01,East,West Bengal,WH010,Road,1519.0,252.0,537.1,2373.2856,TEST
SHP-013509,2023-08-01,East,West Bengal,WH010,Air,240.0,1716.0,432.49,2553.408,TEST
SHP-013510,2023-08-01,East,West Bengal,WH045,Rail,640.0,627.0,541.96,2487.936,TEST
SHP-013511,2023-08-01,East,West Bengal,WH042,Road,1130.0,1627.0,,11398.762,TEST
SHP-013512,2023-08-01,East,West Bengal,WH005,Road,832.0,410.0,402.49,,TEST
SHP-013513,2023-08-01,East,West Bengal,WH010,Rail,516.0,245.0,573.77,783.804,TEST
SHP-013514,2023-08-01,East,West Bengal,WH013,Road,1633.0,1765.0,587.27,17869.919,TEST
SHP-013515,2023-08-01,East,West Bengal,WH025,Rail,268.0,241.0,576.2,400.4456,TEST
SHP-013516,2023-08-01,East,West Bengal,,Air,705.0,1499.0,415.01,6552.129,TEST
SHP-013517,2023-08-01,East,West Bengal,WH033,Air,1233.0,,664.83,14325.9804,TEST
SHP-013518,2023-08-01,East,West Bengal,WH037,Road,1974.0,2348.0,673.46,28736.7024,TEST
SHP-013519,2023-08-01,East,West Bengal,WH022,Rail,877.0,1541.0,542.23,8379.0334,TEST
SHP-013520,2023-08-01,East,West Bengal,WH049,Road,786.0,979.0,399.56,4770.8628,TEST
SHP-013521,2023-08-01,West,Maharashtra,WH014,Air,1004.0,1541.0,387.36,9592.4168,TEST
SHP-013522,2023-08-01,West,Maharashtra,WH002,Air,389.0,581.0,587.9,1401.2558,TEST
SHP-013523,2023-08-01,West,Maharashtra,WH026,Air,1038.0,1514.0,629.4,9743.4984,TEST
SHP-013524,2023-08-01,West,Maharashtra,WH050,Rail,302.0,1818.0,444.27,3404.0232,TEST
SHP-013525,2023-08-01,West,Maharashtra,WH019,Air,1913.0,622.0,510.55,7377.2932,TEST
SHP-013526,2023-08-01,West,Maharashtra,WH012,Rail,1265.0,1177.0,628.72,9231.211,TEST
SHP-013527,2023-08-01,West,Maharashtra,WH048,Road,86.0,1474.0,561.82,785.9368,TEST
SHP-013528,2023-08-01,West,Maharashtra,WH017,Air,1135.0,2298.0,543.92,16171.026,TEST
SHP-013529,2023-08-01,West,Maharashtra,WH033,Rail,856.0,2324.0,694.33,12333.9328,TEST
SHP-013530,2023-08-01,West,Maharashtra,WH024,Rail,231.0,2023.0,399.94,2897.3406,TEST
SHP-013531,2023-08-01,West,Maharashtra,WH047,Air,586.0,2212.0,551.47,8036.6384,TEST
SHP-013532,2023-08-01,West,Maharashtra,WH040,Road,79.0,132.0,585.36,64.6536,TEST
SHP-013533,2023-08-01,West,Maharashtra,WH036,Air,655.0,,612.03,8617.442,TEST
SHP-013534,2023-08-01,West,Maharashtra,WH045,Road,699.0,1866.0,564.77,,TEST
SHP-013535,2023-08-01,West,Maharashtra,WH018,Air,402.0,176.0,405.16,438.6624,TEST
SHP-013536,2023-08-01,West,Maharashtra,WH024,Road,989.0,147.0,387.9,901.3746,TEST
SHP-013537,2023-08-01,West,Maharashtra,WH011,Rail,72.0,1004.0,504.04,448.1856,TEST
SHP-013538,2023-08-01,West,Maharashtra,WH005,Road,906.0,1748.0,453.77,9818.8656,TEST
SHP-013539,2023-08-01,West,Maharashtra,WH008,Road,1459.0,2377.0,637.99,21501.8666,TEST
SHP-013540,2023-08-01,West,Maharashtra,WH031,Rail,101.0,1694.0,509.93,1060.7828,TEST
SHP-013541,2023-08-01,West,Maharashtra,WH037,Road,929.0,268.0,458.83,1543.6264,TEST
SHP-013542,2023-08-01,West,Maharashtra,WH020,Road,654.0,1054.0,394.64,4273.7592,TEST
SHP-013543,2023-08-01,West,Maharashtra,WH016,Road,244.0,1220.0,664.55,1845.616,TEST
SHP-013544,2023-08-01,West,Maharashtra,WH012,Road,837.0,295.0,508.87,1530.873,TEST
SHP-013545,2023-08-01,West,Maharashtra,WH008,Road,443.0,1306.0,550.29,3587.0596,TEST
SHP-013546,2023-08-01,West,Maharashtra,WH022,Rail,1264.0,658.0,505.48,5156.6144,TEST
SHP-013547,2023-08-01,West,Maharashtra,WH042,Road,360.0,2217.0,690.97,4948.344,TEST
SHP-013548,2023-08-01,West,Maharashtra,WH035,Rail,1035.0,423.0,401.43,2714.391,TEST
SHP-013549,2023-08-01,West,Maharashtra,WH022,Rail,608.0,2308.0,626.82,8700.2368,TEST
SHP-013550,2023-08-01,West,Maharashtra,WH046,Rail,1203.0,2005.0,526.38,14954.493,TEST
SHP-013551,2023-08-01,West,Maharashtra,WH020,Road,822.0,,612.53,,TEST
SHP-013552,2023-08-01,West,Maharashtra,WH027,Rail,775.0,1060.0,608.31,5093.3,TEST
SHP-013553,2023-08-01,West,Maharashtra,WH021,Air,1139.0,565.0,388.09,3989.917,TEST
SHP-013554,2023-08-01,West,Maharashtra,WH017,Rail,588.0,1537.0,381.21,5603.2872,TEST
SHP-013555,2023-08-01,West,Maharashtra,WH005,Rail,386.0,340.0,517.52,813.688,TEST
SHP-013556,2023-08-01,West,Maharashtra,WH033,Road,1099.0,666.0,515.46,4537.9908,TEST
SHP-013557,2023-08-01,West,Maharashtra,WH037,Rail,651.0,288.0,659.92,1162.4256,TEST
SHP-013558,2023-08-01,West,Maharashtra,WH005,Road,,527.0,457.95,3303.3414,TEST
SHP-013559,2023-08-01,West,Maharashtra,WH014,Rail,428.0,2016.0,502.46,5349.6576,TEST
SHP-013560,2023-08-01,West,Maharashtra,WH017,Air,940.0,1635.0,656.63,9528.78,TEST
SHP-013561,2023-08-01,Central,Madhya Pradesh,WH004,Rail,1753.0,1466.0,579.75,15933.3676,TEST
SHP-013562,2023-08-01,Central,Madhya Pradesh,WH005,Rail,1989.0,1059.0,415.44,13059.3762,TEST
SHP-013563,2023-08-01,Central,Madhya Pradesh,WH021,Road,275.0,1866.0,516.99,3181.53,TEST
SHP-013564,2023-08-01,Central,Madhya Pradesh,WH050,Rail,1435.0,1319.0,655.77,11735.143,TEST
SHP-013565,2023-08-01,Central,Madhya Pradesh,WH006,Road,1730.0,2087.0,527.14,22385.162,TEST
SHP-013566,2023-08-01,Central,Madhya Pradesh,WH021,Air,1486.0,1414.0,569.36,13027.4648,TEST
SHP-013567,2023-08-01,Central,Madhya Pradesh,WH020,Rail,568.0,654.0,564.12,2303.1264,TEST
SHP-013568,2023-08-01,Central,Madhya Pradesh,WH031,Road,97.0,1634.0,638.06,982.6876,TEST
SHP-013569,2023-08-01,Central,Madhya Pradesh,WH018,,1592.0,2152.0,639.08,21241.1008,TEST
SHP-013570,2023-08-01,Central,Madhya Pradesh,WH033,Air,1080.0,1460.0,436.38,9776.16,TEST
SHP-013571,2023-08-01,Central,Madhya Pradesh,WH011,Air,196.0,1598.0,494.61,1941.8896,TEST
SHP-013572,2023-08-01,Central,Madhya Pradesh,WH029,Rail,1899.0,1106.0,619.03,13021.8228,TEST
SHP-013573,2023-08-01,Central,Madhya Pradesh,WH025,Road,1983.0,1054.0,571.29,12958.5084,TEST
SHP-013574,2023-08-01,Central,Madhya Pradesh,WH017,Rail,1102.0,896.0,492.0,6121.8304,TEST
SHP-013575,2023-08-01,Central,Madhya Pradesh,WH037,Road,905.0,2187.0,695.35,12271.257,TEST
SHP-013576,2023-08-01,Central,Madhya Pradesh,,Rail,710.0,1568.0,404.0,6902.336,TEST
SHP-013577,2023-08-01,Central,Madhya Pradesh,WH023,Rail,1305.0,1801.0,539.88,14571.891,TEST
SHP-013578,2023-08-01,Central,Madhya Pradesh,WH029,,1851.0,1842.0,711.75,21139.1604,TEST
SHP-013579,2023-08-01,Central,Madhya Pradesh,WH021,Road,1667.0,1480.0,693.0,15296.392,TEST
SHP-013580,2023-08-01,Central,Madhya Pradesh,WH028,Air,1202.0,517.0,484.98,3852.8908,TEST
SHP-013581,2023-08-01,Central,Madhya Pradesh,WH027,Road,344.0,221.0,517.46,471.3488,TEST
SHP-013582,2023-08-01,Central,Madhya Pradesh,WH030,Rail,289.0,187.0,481.99,335.0666,TEST
SHP-013583,2023-08-01,Central,Madhya Pradesh,WH003,Road,992.0,2442.0,577.11,15019.2768,TEST
SHP-013584,2023-08-01,Central,Madhya Pradesh,WH026,Air,989.0,,493.21,5555.4108,TEST
SHP-013585,2023-08-01,Central,Madhya Pradesh,WH035,Air,1283.0,799.0,528.73,,TEST
SHP-013586,2023-08-01,Central,Madhya Pradesh,WH012,Rail,1447.0,2080.0,678.89,18660.512,TEST
SHP-013587,2023-08-01,Central,Madhya Pradesh,WH044,Rail,627.0,353.0,672.97,1372.2522,TEST
SHP-013588,2023-08-01,Central,Madhya Pradesh,WH040,Rail,1306.0,802.0,519.81,6493.9544,TEST
SHP-013589,2023-08-01,Central,Madhya Pradesh,WH014,Road,704.0,236.0,620.64,1030.0928,TEST
SHP-013590,2023-08-01,Central,Madhya Pradesh,WH019,Air,1367.0,110.0,533.0,932.294,TEST
SHP-013591,2023-08-01,Central,Madhya Pradesh,WH005,Air,610.0,2124.0,482.52,8032.968,TEST
SHP-013592,2023-08-01,Central,Madhya Pradesh,WH032,Road,1287.0,2011.0,506.79,16046.5734,TEST
SHP-013593,2023-08-01,Central,Madhya Pradesh,WH011,Road,1260.0,232.0,541.62,1812.384,TEST
SHP-013594,2023-08-01,Central,Madhya Pradesh,WH014,,137.0,1703.0,688.46,1446.5282,TEST
SHP-013595,2023-08-01,Central,Madhya Pradesh,WH005,Road,709.0,309.0,416.81,1358.3022,TEST
SHP-013596,2023-08-01,Central,Madhya Pradesh,WH007,Air,454.0,1943.0,449.94,5469.1564,TEST
SHP-013597,2023-08-01,Central,Madhya Pradesh,WH037,Road,107.0,767.0,674.01,508.8278,TEST
SHP-013598,2023-08-01,Central,Madhya Pradesh,WH030,Road,380.0,610.0,546.35,1437.16,TEST
SHP-013599,2023-08-01,Central,Madhya Pradesh,WH038,Rail,1122.0,1440.0,402.45,10017.216,TEST
SHP-013600,2023-08-01,Central,Madhya Pradesh,,Road,1729.0,2139.0,582.21,22929.6522,TEST
SHP-013601,2023-09-01,North,Delhi,WH006,Road,742.0,840.0,486.48,3864.336,TEST
SHP-013602,2023-09-01,North,Delhi,WH024,Road,1406.0,1120.0,513.35,9763.264,TEST
SHP-013603,2023-09-01,North,Delhi,WH049,Road,480.0,1554.0,452.56,4624.704,TEST
SHP-013604,2023-09-01,North,Delhi,WH043,Road,860.0,2126.0,668.59,11335.832,TEST
SHP-013605,2023-09-01,North,Delhi,WH022,Air,648.0,2283.0,581.68,9172.1808,TEST
SHP-013606,2023-09-01,North,Delhi,WH043,Road,542.0,1069.0,463.28,3592.2676,TEST
SHP-013607,2023-09-01,North,Delhi,WH034,Air,1525.0,1141.0,703.56,10788.155,TEST
SHP-013608,2023-09-01,North,Delhi,WH022,Road,576.0,1838.0,681.86,6563.8656,TEST
SHP-013609,2023-09-01,North,Delhi,WH002,Rail,1284.0,247.0,439.6,1966.3176,TEST
SHP-013610,2023-09-01,North,Delhi,WH032,Rail,1923.0,2340.0,495.67,27898.884,TEST
SHP-013611,2023-09-01,North,Delhi,WH017,Road,1685.0,971.0,584.07,10144.037,TEST
SHP-013612,2023-09-01,North,Delhi,WH021,Rail,88.0,1046.0,597.15,570.6976,TEST
SHP-013613,2023-09-01,North,Delhi,WH009,Air,503.0,290.0,640.27,904.394,TEST
SHP-013614,2023-09-01,North,Delhi,WH033,Road,1748.0,1659.0,634.23,17979.5784,TEST
SHP-013615,2023-09-01,North,Delhi,WH031,Road,435.0,225.0,659.87,606.825,TEST
SHP-013616,2023-09-01,North,Delhi,WH029,Rail,1061.0,719.0,,4729.7258,TEST
SHP-013617,2023-09-01,North,Delhi,WH007,Air,1647.0,428.0,677.02,4370.4792,TEST
SHP-013618,2023-09-01,North,Delhi,WH040,Rail,578.0,482.0,588.7,1727.2952,TEST
SHP-013619,2023-09-01,North,Delhi,WH002,Rail,1680.0,2337.0,640.72,24342.192,TEST
SHP-013620,2023-09-01,North,Delhi,WH019,Road,398.0,752.0,595.61,1855.6352,TEST
SHP-013621,2023-09-01,North,Delhi,WH050,Air,875.0,1509.0,586.13,8186.325,TEST
SHP-013622,2023-09-01,North,Delhi,WH011,Rail,1378.0,630.0,429.34,5382.468,TEST
SHP-013623,2023-09-01,North,Delhi,WH011,Rail,286.0,1236.0,453.53,2191.6752,TEST
SHP-013624,2023-09-01,North,Delhi,WH020,Air,712.0,1693.0,406.15,7473.5792,TEST
SHP-013625,2023-09-01,North,Delhi,WH046,Air,668.0,449.0,663.48,1859.5784,TEST
SHP-013626,2023-09-01,North,Delhi,WH024,,391.0,1456.0,655.47,3529.6352,TEST
SHP-013627,2023-09-01,North,Delhi,WH036,Air,1173.0,620.0,564.8,4509.012,TEST
SHP-013628,2023-09-01,North,Delhi,WH043,Air,488.0,1270.0,570.5,3842.512,TEST
SHP-013629,2023-09-01,North,Delhi,WH048,Road,1930.0,1049.0,656.4,12552.334,TEST
SHP-013630,2023-09-01,North,Delhi,WH013,Road,195.0,893.0,671.65,1079.637,TEST
SHP-013631,2023-09-01,North,Delhi,WH012,Air,66.0,330.0,440.98,135.036,TEST
SHP-013632,2023-09-01,North,Delhi,WH022,Road,872.0,1164.0,716.35,6293.0496,TEST
SHP-013633,2023-09-01,North,Delhi,WH026,Air,1108.0,216.0,713.85,1483.8336,TEST
SHP-013634,2023-09-01,North,Delhi,WH039,Road,1710.0,2115.0,685.2,22423.23,TEST
SHP-013635,2023-09-01,North,Delhi,WH038,Air,1955.0,,624.19,19090.575,TEST
SHP-013636,2023-09-01,North,Delhi,WH039,Air,146.0,239.0,529.93,216.3428,TEST
SHP-013637,2023-09-01,North,Delhi,WH008,Air,398.0,468.0,677.98,1154.8368,TEST
SHP-013638,2023-09-01,North,Delhi,WH044,Road,1899.0,1202.0,601.89,14152.1076,TEST
SHP-013639,2023-09-01,North,Delhi,WH029,Road,1691.0,637.0,480.43,6678.4354,TEST
SHP-013640,2023-09-01,North,Delhi,WH015,Air,1697.0,1654.0,514.88,17402.3956,TEST
SHP-013641,2023-09-01,South,Tamil Nadu,WH039,Rail,705.0,1338.0,544.92,5848.398,TEST
SHP-013642,2023-09-01,South,Tamil Nadu,WH021,Rail,105.0,1234.0,585.71,803.334,TEST
SHP-013643,2023-09-01,South,Tamil Nadu,WH021,Road,851.0,1124.0,612.66,5930.4488,TEST
SHP-013644,2023-09-01,South,Tamil Nadu,WH038,Air,1725.0,559.0,,5978.505,TEST
SHP-013645,2023-09-01,South,Tamil Nadu,WH042,Road,1601.0,531.0,467.39,5270.8122,TEST
SHP-013646,2023-09-01,South,Tamil Nadu,WH048,Rail,1612.0,439.0,467.0,4387.5416,TEST
SHP-013647,2023-09-01,South,Tamil Nadu,WH022,Air,111.0,1265.0,516.79,870.573,TEST
SHP-013648,2023-09-01,South,Tamil Nadu,WH008,Air,412.0,235.0,402.48,600.284,TEST
SHP-013649,2023-09-01,South,Tamil Nadu,WH042,Road,1791.0,1371.0,547.59,15223.8582,TEST
SHP-013650,2023-09-01,South,Tamil Nadu,WH016,Road,1803.0,867.0,438.55,9691.8462,TEST
SHP-013651,2023-09-01,South,Tamil Nadu,WH030,Air,1683.0,1266.0,638.75,13210.2036,TEST
SHP-013652,2023-09-01,South,Tamil Nadu,WH004,Air,260.0,389.0,399.63,627.068,TEST
SHP-013653,2023-09-01,South,Tamil Nadu,WH013,Air,1908.0,994.0,451.85,11758.6224,TEST
SHP-013654,2023-09-01,South,Tamil Nadu,WH025,Air,221.0,2469.0,380.12,3383.0238,TEST
SHP-013655,2023-09-01,South,Tamil Nadu,WH030,Road,1964.0,2373.0,700.6,28895.5464,TEST
SHP-013656,2023-09-01,South,Tamil Nadu,WH034,Road,391.0,223.0,500.17,540.5966,TEST
SHP-013657,2023-09-01,South,Tamil Nadu,WH023,Road,1876.0,1752.0,517.59,20377.8624,TEST
SHP-013658,2023-09-01,South,Tamil Nadu,WH030,Rail,1815.0,2477.0,564.18,27873.681,TEST
SHP-013659,2023-09-01,South,Tamil Nadu,WH027,Rail,1905.0,525.0,648.53,6200.775,TEST
SHP-013660,2023-09-01,South,Tamil Nadu,WH023,Road,51.0,2495.0,636.49,788.919,TEST
SHP-013661,2023-09-01,South,Tamil Nadu,WH047,Air,905.0,1021.0,718.79,5728.831,TEST
SHP-013662,2023-09-01,South,Tamil Nadu,WH002,Road,1947.0,1202.0,551.46,14509.8228,TEST
SHP-013663,2023-09-01,South,Tamil Nadu,WH024,Rail,355.0,1051.0,406.92,2313.251,TEST
SHP-013664,2023-09-01,South,Tamil Nadu,WH037,Rail,1035.0,247.0,433.11,1584.999,TEST
SHP-013665,2023-09-01,South,Tamil Nadu,WH039,Rail,1609.0,779.0,436.09,7771.1482,TEST
SHP-013666,2023-09-01,South,Tamil Nadu,WH026,Road,1040.0,2325.0,691.91,14991.6,TEST
SHP-013667,2023-09-01,South,Tamil Nadu,WH043,Rail,394.0,1522.0,480.94,3717.9416,TEST
SHP-013668,2023-09-01,South,Tamil Nadu,WH017,Air,1404.0,436.0,559.43,3795.2928,TEST
SHP-013669,2023-09-01,South,Tamil Nadu,WH050,Road,829.0,1179.0,392.77,6059.8242,TEST
SHP-013670,2023-09-01,South,Tamil Nadu,WH019,Rail,477.0,224.0,472.47,662.4576,TEST
