Signal_Record_ID,Date,Region,State,Max_Temp_C,Min_Temp_C,Cooling_Degree_Days,Consumer_Confidence_Index,Google_Trends_AC_Index,COVID_Impact_Score,Heatwave_Severity_Score,Semiconductor_Shortage_Score,Festive_Multiplier,Composite_Demand_Index,Forecast_AC_Units_Next_Month_TARGET,Split_Tag
SIG-013903,2023-10-01,East,West Bengal,32.1643,23.8373,300.0241,97.7294,42.0,0.0,0.0,0.0,1.5817,0.2587,1045.0,TEST
SIG-013904,2023-10-01,East,West Bengal,30.833,22.3218,257.3214,108.3038,36.0,0.0,0.0,0.0,1.6546,0.257,982.0,TEST
SIG-013905,2023-10-01,East,West Bengal,30.219,21.1033,229.8346,105.1405,31.0,0.0,0.0,0.0,1.6545,0.2359,892.0,TEST
SIG-013906,2023-10-01,East,West Bengal,30.2213,19.427,204.7256,113.4607,37.0,0.0,0.0,0.0,1.5825,0.2504,856.0,TEST
SIG-013907,2023-10-01,East,West Bengal,28.8603,18.0014,162.9265,103.331,37.0,0.0,0.0,0.0,1.6325,0.2175,776.0,TEST
SIG-013908,2023-10-01,East,West Bengal,31.5087,20.4853,,98.6375,30.0,0.0,,0.0,,0.2259,928.0,TEST
SIG-013909,2023-10-01,East,West Bengal,30.3612,21.1914,233.2895,101.5293,39.0,0.0,0.0,0.0,1.5901,0.2399,824.0,TEST
SIG-013910,2023-10-01,East,West Bengal,30.2266,20.7497,224.6449,96.0424,34.0,0.0,0.0,0.0,1.5466,0.2208,829.0,TEST
SIG-013911,2023-10-01,East,West Bengal,31.0695,22.4442,262.7057,95.2097,44.0,0.0,0.0,0.0,1.5576,0.2439,856.0,TEST
SIG-013912,2023-10-01,East,West Bengal,30.3427,19.8041,212.2022,109.7106,31.0,0.0,0.0,0.0,1.5571,0.2386,846.0,TEST
SIG-013913,2023-10-01,East,West Bengal,30.1098,20.1827,214.3875,96.5506,37.0,0.0,0.0,,1.6773,0.2219,832.0,TEST
SIG-013914,2023-10-01,East,West Bengal,27.2142,18.0765,139.361,100.8604,22.0,0.0,0.0,0.0,1.582,0.187,723.0,TEST
SIG-013915,2023-10-01,East,West Bengal,30.347,,215.7683,103.0165,40.0,0.0,0.0,0.0,1.6445,0.2381,859.0,TEST
SIG-013916,2023-10-01,East,West Bengal,30.2474,19.559,207.0953,108.1948,36.0,0.0,0.0,0.0,1.5891,0.2401,866.0,TEST
SIG-013917,2023-10-01,East,West Bengal,31.108,19.5706,220.1799,97.6649,34.0,0.0,0.0,0.0,1.5285,0.2223,,TEST
SIG-013918,2023-10-01,East,West Bengal,31.3076,21.5719,253.1913,90.7534,32.0,0.0,0.0,0.0,1.6416,0.218,981.0,TEST
SIG-013919,2023-10-01,East,West Bengal,32.9352,21.6668,279.0303,96.5751,47.0,0.0,0.0,0.0,1.5292,0.2555,945.0,TEST
SIG-013920,2023-10-01,East,West Bengal,27.6084,16.362,119.5557,111.4517,14.0,0.0,0.0,0.0,1.5782,0.1906,820.0,TEST
SIG-013921,2023-10-01,West,Maharashtra,32.7985,24.3725,317.5646,107.0934,48.0,0.0,0.0,0.0,1.5348,0.2893,1290.0,TEST
SIG-013922,2023-10-01,West,Maharashtra,32.6067,22.561,287.5146,,45.0,0.0,0.0,0.0,1.576,0.2669,1251.0,TEST
SIG-013923,2023-10-01,West,Maharashtra,30.3734,19.7135,211.3032,93.1548,33.0,0.0,0.0,0.0,1.5542,0.2097,1166.0,TEST
SIG-013924,2023-10-01,West,Maharashtra,30.2093,21.7598,239.5353,105.09,31.0,0.0,0.0,0.0,1.5555,0.2391,1181.0,TEST
SIG-013925,2023-10-01,West,Maharashtra,35.1517,26.3611,382.6929,94.0186,60.0,0.0,0.0,0.0,,0.3008,1454.0,TEST
SIG-013926,2023-10-01,West,Maharashtra,30.9089,22.3296,258.577,106.054,48.0,0.0,0.0,0.0,1.521,0.2676,1053.0,TEST
SIG-013927,2023-10-01,West,Maharashtra,30.9623,22.2362,257.9776,111.1282,43.0,0.0,0.0,0.0,1.557,0.271,1215.0,TEST
SIG-013928,2023-10-01,West,Maharashtra,32.3524,23.8598,303.1833,,48.0,0.0,0.0,0.0,1.5947,0.2989,1277.0,TEST
SIG-013929,2023-10-01,West,Maharashtra,29.4005,20.6151,210.2327,104.7494,20.0,0.0,0.0,0.0,1.642,0.2155,1302.0,TEST
SIG-013930,2023-10-01,West,Maharashtra,31.9023,22.4393,275.1246,95.7623,40.0,0.0,0.0,0.0,1.631,0.2443,1433.0,TEST
SIG-013931,2023-10-01,West,Maharashtra,33.5318,24.4417,329.602,103.2158,61.0,0.0,0.0,0.0,1.5986,0.3016,1483.0,TEST
SIG-013932,2023-10-01,West,Maharashtra,28.9702,,169.5177,97.0737,19.0,0.0,0.0,0.0,1.5848,0.1863,997.0,TEST
SIG-013933,2023-10-01,West,Maharashtra,32.7033,21.7071,276.1561,90.2963,44.0,0.0,0.0,0.0,1.5702,0.2392,1187.0,TEST
SIG-013934,2023-10-01,West,Maharashtra,35.3478,26.4484,386.942,90.2827,62.0,0.0,0.0,0.0,1.6651,0.2977,1472.0,TEST
SIG-013935,2023-10-01,West,Maharashtra,32.7291,23.6422,305.5702,112.7348,56.0,0.0,0.0,0.0,1.5722,0.3054,1298.0,TEST
SIG-013936,2023-10-01,West,Maharashtra,32.1184,21.0309,257.24,106.1492,50.0,0.0,0.0,0.0,1.6522,0.2698,1297.0,TEST
SIG-013937,2023-10-01,West,Maharashtra,28.971,18.8861,177.8557,90.1605,29.0,0.0,0.0,0.0,1.6206,0.1881,1162.0,TEST
SIG-013938,2023-10-01,West,Maharashtra,30.2758,19.315,203.862,103.0829,28.0,0.0,0.0,0.0,1.6011,0.2198,1168.0,TEST
SIG-013939,2023-10-01,West,Maharashtra,29.9177,18.4193,185.0545,91.64,22.0,0.0,0.0,0.0,,0.1849,1257.0,TEST
SIG-013940,2023-10-01,West,Maharashtra,31.7941,22.0653,267.8915,98.8564,46.0,0.0,0.0,0.0,1.6609,0.2549,1423.0,TEST
SIG-013941,2023-10-01,West,Maharashtra,32.6483,24.5019,317.2526,103.0986,53.0,0.0,0.0,0.0,1.6952,0.2877,1347.0,TEST
SIG-013942,2023-10-01,West,Maharashtra,32.0207,21.9988,270.2939,102.427,44.0,0.0,0.0,0.0,1.5343,0.2599,1302.0,TEST
SIG-013943,2023-10-01,West,Maharashtra,30.7015,20.814,232.7335,99.8911,43.0,0.0,0.0,0.0,1.5434,0.2415,1181.0,TEST
SIG-013944,2023-10-01,West,Maharashtra,31.4765,21.1537,249.4519,104.2445,38.0,0.0,0.0,0.0,1.6159,0.2492,1336.0,TEST
SIG-013945,2023-10-01,West,Maharashtra,31.6811,22.3957,271.1519,101.1444,54.0,0.0,0.0,,1.6831,0.2698,1333.0,TEST
SIG-013946,2023-10-01,West,Maharashtra,32.9457,21.4989,276.6689,106.3014,43.0,0.0,0.0,0.0,1.6078,0.2681,1336.0,TEST
SIG-013947,2023-10-01,West,Maharashtra,33.189,24.703,328.3803,99.7439,54.0,0.0,0.0,0.0,1.6752,0.2863,1608.0,TEST
SIG-013948,2023-10-01,West,Maharashtra,31.4773,20.7921,244.0412,95.66,48.0,0.0,0.0,0.0,1.5128,0.2433,1102.0,TEST
SIG-013949,2023-10-01,West,Maharashtra,29.8433,20.1487,209.8801,100.3953,30.0,0.0,0.0,0.0,1.676,0.2192,1373.0,TEST
SIG-013950,2023-10-01,West,Maharashtra,32.2452,22.2815,277.9002,96.8345,43.0,0.0,0.0,0.0,1.5442,0.2508,1337.0,TEST
SIG-013951,2023-10-01,West,Maharashtra,32.2967,21.3903,265.3061,107.2273,40.0,0.0,0.0,0.0,1.5058,0.2625,1122.0,TEST
SIG-013952,2023-10-01,West,Maharashtra,30.8184,22.6182,261.549,91.7612,49.0,0.0,0.0,0.0,1.5853,,1296.0,TEST
SIG-013953,2023-10-01,West,Maharashtra,32.7973,24.1916,314.8343,98.1526,51.0,0.0,0.0,0.0,1.634,0.2752,1397.0,TEST
SIG-013954,2023-10-01,West,Maharashtra,33.9253,23.8201,326.1805,91.6357,59.0,0.0,0.0,0.0,1.5151,0.2763,1348.0,TEST
SIG-013955,2023-10-01,West,Maharashtra,31.4904,20.8414,244.9771,95.7472,,0.0,0.0,0.0,1.6189,0.239,1269.0,TEST
SIG-013956,2023-10-01,West,Maharashtra,31.7069,22.2572,269.4616,96.2258,50.0,0.0,0.0,0.0,1.5992,0.2552,1174.0,TEST
SIG-013957,2023-10-01,West,Maharashtra,31.5266,20.7217,243.7249,97.3648,49.0,0.0,0.0,0.0,1.6018,0.2476,1257.0,TEST
SIG-013958,2023-10-01,West,Maharashtra,32.7573,22.8338,293.8659,112.1318,51.0,0.0,0.0,0.0,1.6724,0.2944,1477.0,TEST
SIG-013959,2023-10-01,West,Maharashtra,30.0276,20.7411,221.5304,109.9458,28.0,0.0,0.0,0.0,1.5027,0.2386,1235.0,TEST
SIG-013960,2023-10-01,West,Maharashtra,32.9353,22.3614,289.4518,90.1585,57.0,0.0,0.0,0.0,,0.2589,1371.0,TEST
SIG-013961,2023-10-01,Central,Madhya Pradesh,32.6098,23.8749,307.27,104.4781,48.0,0.0,0.0,0.0,1.5315,0.2809,1222.0,TEST
SIG-013962,2023-10-01,Central,Madhya Pradesh,33.3696,24.8057,332.6298,99.2713,58.0,0.0,0.0,0.0,1.51,0.2916,1009.0,TEST
SIG-013963,2023-10-01,Central,Madhya Pradesh,30.7294,20.3638,226.3984,108.785,41.0,0.0,0.0,0.0,1.5095,,1040.0,TEST
SIG-013964,2023-10-01,Central,Madhya Pradesh,31.3764,20.0667,231.6455,108.3616,38.0,0.0,0.0,0.0,1.5902,0.251,1183.0,TEST
SIG-013965,2023-10-01,Central,Madhya Pradesh,33.442,23.7643,318.0946,103.1702,58.0,0.0,0.0,0.0,1.6942,0.2941,1182.0,TEST
SIG-013966,2023-10-01,Central,Madhya Pradesh,32.5895,23.0073,293.9509,106.8517,45.0,0.0,0.0,0.0,1.6057,0.2773,1297.0,TEST
SIG-013967,2023-10-01,Central,Madhya Pradesh,29.5529,18.9477,187.51,97.1085,20.0,0.0,0.0,0.0,1.6932,0.1936,1033.0,TEST
SIG-013968,2023-10-01,Central,Madhya Pradesh,32.5092,21.9025,276.1758,104.43,41.0,0.0,0.0,0.0,1.5096,0.2621,1136.0,TEST
SIG-013969,2023-10-01,Central,Madhya Pradesh,32.9884,23.1499,302.0743,108.5477,49.0,0.0,0.0,0.0,1.6926,0.288,1189.0,TEST
SIG-013970,2023-10-01,Central,Madhya Pradesh,30.4388,19.1656,204.066,97.6905,34.0,0.0,0.0,,1.6234,,1015.0,TEST
SIG-013971,2023-10-01,Central,Madhya Pradesh,33.0809,21.2912,275.5821,112.3081,44.0,0.0,0.0,0.0,1.5529,0.2802,1119.0,TEST
SIG-013972,2023-10-01,Central,Madhya Pradesh,31.4777,21.6402,256.7687,106.269,44.0,0.0,0.0,0.0,1.5517,0.2626,982.0,TEST
SIG-013973,2023-10-01,Central,Madhya Pradesh,32.7503,21.659,276.1397,100.2306,41.0,0.0,0.0,0.0,1.5419,0.2542,1204.0,TEST
SIG-013974,2023-10-01,Central,Madhya Pradesh,31.0713,23.0118,271.2456,97.9081,41.0,0.0,0.0,0.0,1.66,0.2482,1035.0,TEST
SIG-013975,2023-10-01,Central,Madhya Pradesh,31.579,21.2517,252.4596,109.3704,49.0,0.0,0.0,0.0,1.5991,0.273,1045.0,TEST
SIG-013976,2023-10-01,Central,Madhya Pradesh,30.8234,19.2617,211.2769,90.3716,33.0,0.0,0.0,0.0,1.6695,,1137.0,TEST
SIG-013977,2023-10-01,Central,Madhya Pradesh,32.1951,,259.0297,105.5048,35.0,0.0,0.0,0.0,1.6653,0.2512,1175.0,TEST
SIG-013978,2023-10-01,Central,Madhya Pradesh,31.1704,20.0653,228.5349,91.6549,42.0,0.0,0.0,0.0,1.5485,0.2234,975.0,TEST
SIG-013979,2023-10-01,Central,Madhya Pradesh,30.3992,19.4257,207.3726,105.5769,31.0,0.0,0.0,0.0,1.5913,0.2293,1071.0,TEST
SIG-013980,2023-10-01,Central,Madhya Pradesh,30.1081,21.2009,229.6356,102.6096,35.0,0.0,0.0,0.0,1.6027,0.2359,1066.0,TEST
SIG-013981,2023-10-01,Central,Madhya Pradesh,33.3256,22.8,301.884,91.1323,45.0,0.0,0.0,0.0,1.5644,0.2505,1221.0,TEST
SIG-013982,2023-10-01,Central,Madhya Pradesh,32.2987,23.2248,292.8523,92.7992,57.0,0.0,,0.0,1.6954,0.265,1109.0,TEST
SIG-013983,2023-10-01,Central,Madhya Pradesh,29.6519,20.0266,205.177,92.362,33.0,0.0,0.0,0.0,1.5581,0.2062,1034.0,TEST
SIG-013984,2023-10-01,Central,Madhya Pradesh,31.361,20.8317,242.8901,93.5431,38.0,0.0,0.0,0.0,1.5035,0.227,975.0,TEST
SIG-013985,2023-10-01,Central,Madhya Pradesh,31.6874,22.7155,276.0439,102.8928,51.0,0.0,0.0,0.0,1.5919,0.2711,1096.0,TEST
SIG-013986,2023-10-01,Central,Madhya Pradesh,32.896,24.7836,325.1939,96.4272,56.0,0.0,0.0,0.0,1.5826,0.2814,1195.0,TEST
SIG-013987,2023-10-01,Central,Madhya Pradesh,31.6254,23.2772,283.5391,103.0515,46.0,0.0,0.0,0.0,1.6191,0.2679,1013.0,TEST
SIG-013988,2023-10-01,Central,Madhya Pradesh,29.9348,19.6865,204.3192,95.8714,32.0,0.0,0.0,0.0,1.596,0.2113,1035.0,TEST
SIG-013989,2023-10-01,Central,Madhya Pradesh,32.9699,22.4717,291.6232,92.6656,50.0,0.0,0.0,0.0,1.6683,0.256,1329.0,TEST
SIG-013990,2023-10-01,Central,Madhya Pradesh,32.8837,23.5421,306.3876,108.6173,47.0,0.0,0.0,0.0,1.698,0.2872,1280.0,TEST
SIG-013991,2023-10-01,Central,Madhya Pradesh,34.1789,25.5059,355.2712,107.6345,53.0,0.0,0.0,0.0,1.672,0.3088,1333.0,TEST
SIG-013992,2023-10-01,Central,Madhya Pradesh,32.8541,20.9728,267.4033,99.0749,48.0,0.0,0.0,0.0,1.5211,,1055.0,TEST
SIG-013993,2023-10-01,Central,Madhya Pradesh,38.5058,28.4476,464.3016,108.2057,82.0,0.0,0.0,0.0,1.693,0.3811,1456.0,TEST
SIG-013994,2023-10-01,Central,Madhya Pradesh,30.7945,20.8864,235.2129,109.161,45.0,0.0,0.0,0.0,1.6964,0.2621,1138.0,TEST
SIG-013995,2023-10-01,Central,Madhya Pradesh,30.6556,19.1898,207.6813,94.0277,30.0,0.0,0.0,0.0,1.5165,0.2065,1027.0,TEST
SIG-013996,2023-10-01,Central,Madhya Pradesh,33.5598,22.0703,294.4509,99.0087,50.0,0.0,0.0,0.0,1.5275,0.2688,1047.0,TEST
SIG-013997,2023-10-01,Central,Madhya Pradesh,31.9856,21.5925,263.6708,113.1695,41.0,0.0,0.0,0.0,1.5922,0.2743,1126.0,TEST
SIG-013998,2023-10-01,Central,Madhya Pradesh,34.2886,26.2235,367.6823,113.5957,66.0,0.0,0.0,0.0,1.5004,0.3398,1140.0,TEST
SIG-013999,2023-10-01,Central,Madhya Pradesh,32.9824,24.2523,318.5209,108.3086,51.0,0.0,0.0,0.0,1.677,0.2955,1155.0,TEST
SIG-014000,2023-10-01,Central,Madhya Pradesh,31.6071,21.2321,252.5876,108.4601,42.0,0.0,0.0,0.0,1.5099,0.263,972.0,TEST
SIG-014001,2023-11-01,North,Delhi,22.0994,12.3726,0.0,103.0444,8.0,0.0,0.0,0.0,1.4651,0.1278,718.0,TEST
SIG-014002,2023-11-01,North,Delhi,20.0638,9.0816,,100.35,8.0,0.0,0.0,0.0,1.4874,0.1228,670.0,TEST
SIG-014003,2023-11-01,North,Delhi,23.9164,14.986,43.5356,103.1855,14.0,0.0,0.0,0.0,1.4224,0.1498,885.0,TEST
SIG-014004,2023-11-01,North,Delhi,24.0829,13.3629,21.6862,108.9855,8.0,0.0,0.0,0.0,1.4555,0.1462,800.0,TEST
SIG-014005,2023-11-01,North,Delhi,23.4664,12.7281,2.9162,98.1192,8.0,0.0,0.0,0.0,1.4838,0.1195,839.0,TEST
SIG-014006,2023-11-01,North,Delhi,21.3898,11.6432,0.0,94.253,8.0,0.0,0.0,0.0,1.4129,0.1113,618.0,TEST
SIG-014007,2023-11-01,North,Delhi,23.3823,13.3414,10.8548,92.5463,8.0,0.0,0.0,0.0,1.3846,0.1117,785.0,TEST
SIG-014008,2023-11-01,North,Delhi,23.6853,14.2988,29.7621,95.0301,8.0,0.0,0.0,0.0,1.3992,0.1227,778.0,TEST
SIG-014009,2023-11-01,North,Delhi,23.3521,14.0801,21.4825,103.656,8.0,0.0,0.0,0.0,1.3882,0.1361,793.0,TEST
SIG-014010,2023-11-01,North,Delhi,19.3237,9.9013,0.0,96.4437,8.0,0.0,0.0,0.0,1.4962,0.1154,665.0,TEST
SIG-014011,2023-11-01,North,Delhi,21.6945,10.7249,0.0,95.3624,8.0,0.0,0.0,0.0,1.3954,0.1134,690.0,TEST
SIG-014012,2023-11-01,North,Delhi,21.1359,12.3981,0.0,93.4669,8.0,0.0,0.0,0.0,1.3361,0.1099,632.0,TEST
SIG-014013,2023-11-01,North,Delhi,24.0137,12.441,6.8212,109.9853,8.0,0.0,0.0,0.0,1.3972,0.1431,896.0,TEST
SIG-014014,2023-11-01,North,Delhi,22.1238,12.0736,0.0,104.0172,8.0,0.0,0.0,0.0,1.3341,0.1296,720.0,TEST
SIG-014015,2023-11-01,North,Delhi,23.6458,13.0893,11.027,96.2006,8.0,0.0,0.0,0.0,1.4902,0.1187,826.0,TEST
SIG-014016,2023-11-01,North,Delhi,21.9621,13.517,0.0,,8.0,0.0,0.0,0.0,1.4005,0.1436,856.0,TEST
SIG-014017,2023-11-01,North,Delhi,20.0498,9.8973,0.0,103.8752,9.0,0.0,0.0,0.0,1.4137,0.1306,627.0,TEST
SIG-014018,2023-11-01,North,Delhi,23.3348,15.2148,38.2437,95.0818,12.0,0.0,0.0,0.0,1.3484,0.1304,710.0,TEST
SIG-014019,2023-11-01,North,Delhi,20.1025,9.4708,,113.9613,8.0,0.0,0.0,0.0,1.3878,0.1483,731.0,TEST
SIG-014020,2023-11-01,North,Delhi,23.161,12.7534,0.0,93.7397,8.0,0.0,0.0,0.0,1.4071,0.1104,796.0,TEST
SIG-014021,2023-11-01,North,Delhi,22.4525,12.2604,0.0,99.5546,8.0,0.0,0.0,0.0,1.3445,0.1213,870.0,TEST
SIG-014022,2023-11-01,North,Delhi,21.6152,13.3417,0.0,101.6001,8.0,0.0,0.0,0.0,1.3128,0.1251,717.0,TEST
SIG-014023,2023-11-01,North,Delhi,23.5363,13.4298,14.4908,90.6699,8.0,0.0,0.0,0.0,1.3713,0.1094,740.0,TEST
SIG-014024,2023-11-01,North,Delhi,23.2864,14.4395,25.8886,100.2455,8.0,0.0,0.0,0.0,1.3457,0.1312,719.0,TEST
SIG-014025,2023-11-01,North,Delhi,23.5053,12.3839,0.0,111.9918,8.0,0.0,0.0,0.0,1.3296,0.1446,781.0,TEST
SIG-014026,2023-11-01,North,Delhi,22.3332,14.0785,6.175,110.4978,8.0,0.0,,0.0,1.4475,0.1438,773.0,TEST
SIG-014027,2023-11-01,North,Delhi,23.8336,13.8133,24.7035,106.8367,8.0,0.0,0.0,0.0,1.3363,0.1432,770.0,TEST
SIG-014028,2023-11-01,North,Delhi,23.3501,14.4642,27.2144,102.8867,8.0,0.0,0.0,0.0,1.3964,0.1366,808.0,TEST
SIG-014029,2023-11-01,North,Delhi,25.0388,13.9654,45.0626,114.3092,8.0,0.0,0.0,0.0,1.4108,0.164,,TEST
SIG-014030,2023-11-01,North,Delhi,20.0153,11.2001,0.0,103.0919,8.0,0.0,0.0,0.0,1.4185,0.1279,640.0,TEST
SIG-014031,2023-11-01,North,Delhi,20.3288,11.6198,0.0,97.8751,8.0,0.0,0.0,0.0,1.3341,0.1181,559.0,TEST
SIG-014032,2023-11-01,North,Delhi,20.4729,11.9582,0.0,101.5718,8.0,0.0,0.0,0.0,1.3196,0.125,567.0,TEST
SIG-014033,2023-11-01,North,Delhi,21.366,13.1093,0.0,113.9843,8.0,0.0,0.0,0.0,1.3922,0.1483,656.0,TEST
SIG-014034,2023-11-01,North,Delhi,21.7022,10.8392,0.0,109.8715,8.0,0.0,0.0,0.0,1.4879,0.1406,731.0,TEST
SIG-014035,2023-11-01,North,Delhi,20.5988,,0.0,94.5617,8.0,0.0,0.0,0.0,,,581.0,TEST
SIG-014036,2023-11-01,North,Delhi,18.4318,9.5513,0.0,98.6819,8.0,0.0,0.0,0.0,1.3312,0.1196,518.0,TEST
SIG-014037,2023-11-01,North,Delhi,20.6665,12.5214,0.0,101.5185,8.0,0.0,0.0,0.0,1.369,0.1249,684.0,TEST
SIG-014038,2023-11-01,North,Delhi,21.9162,10.6708,0.0,100.801,8.0,0.0,0.0,0.0,1.3338,0.1236,732.0,TEST
SIG-014039,2023-11-01,North,Delhi,21.8484,12.5318,0.0,92.4362,8.0,0.0,0.0,0.0,1.4697,0.1079,837.0,TEST
SIG-014040,2023-11-01,North,Delhi,21.4182,9.71,0.0,112.9175,8.0,0.0,0.0,0.0,1.3535,0.1463,598.0,TEST
SIG-014041,2023-11-01,South,Tamil Nadu,29.6109,17.8209,171.4764,103.1309,29.0,0.0,0.0,0.0,1.3807,0.2103,798.0,TEST
SIG-014042,2023-11-01,South,Tamil Nadu,27.9241,19.1212,165.6794,94.0498,19.0,0.0,0.0,0.0,1.4548,0.1794,708.0,TEST
SIG-014043,2023-11-01,South,Tamil Nadu,28.8493,18.2265,166.1377,113.2847,22.0,0.0,0.0,0.0,1.3297,0.2192,766.0,TEST
SIG-014044,2023-11-01,South,Tamil Nadu,28.8208,16.8626,145.2521,108.1646,27.0,0.0,0.0,0.0,1.492,0.2086,,TEST
SIG-014045,2023-11-01,South,Tamil Nadu,,20.9321,210.8423,96.177,32.0,0.0,0.0,0.0,,0.214,841.0,TEST
SIG-014046,2023-11-01,South,Tamil Nadu,28.6027,18.992,173.92,102.681,26.0,0.0,0.0,0.0,1.3529,0.2067,708.0,TEST
SIG-014047,2023-11-01,South,Tamil Nadu,29.3169,17.6632,164.7018,104.6895,21.0,0.0,0.0,0.0,1.4346,0.2014,763.0,TEST
SIG-014048,2023-11-01,South,Tamil Nadu,29.8949,19.4682,200.4457,105.6687,29.0,0.0,0.0,0.0,1.3132,0.2247,756.0,TEST
SIG-014049,2023-11-01,South,Tamil Nadu,29.7951,20.9577,221.2915,112.9262,33.0,0.0,0.0,0.0,1.3542,0.2501,728.0,TEST
SIG-014050,2023-11-01,South,Tamil Nadu,29.3866,21.2961,220.2415,107.1022,31.0,0.0,0.0,0.0,1.4562,0.2364,824.0,TEST
SIG-014051,2023-11-01,South,Tamil Nadu,27.205,19.1898,,95.1151,21.0,0.0,0.0,0.0,1.455,0.1805,726.0,TEST
SIG-014052,2023-11-01,South,Tamil Nadu,28.6517,19.0609,175.6886,,29.0,0.0,0.0,0.0,1.4755,0.2236,775.0,TEST
SIG-014053,2023-11-01,South,Tamil Nadu,27.2905,19.2599,158.2551,93.7294,29.0,0.0,0.0,0.0,1.3095,0.1883,703.0,TEST
SIG-014054,2023-11-01,South,Tamil Nadu,29.6273,19.0693,190.4494,95.8987,31.0,0.0,0.0,0.0,,0.2055,816.0,TEST
SIG-014055,2023-11-01,South,Tamil Nadu,29.3747,18.1192,172.4082,107.4812,37.0,0.0,0.0,0.0,1.4294,0.2284,738.0,TEST
SIG-014056,2023-11-01,South,Tamil Nadu,26.9995,17.3055,124.5749,95.8269,16.0,0.0,0.0,0.0,1.4691,0.1654,745.0,TEST
SIG-014057,2023-11-01,South,Tamil Nadu,28.4184,19.5998,180.2732,91.309,43.0,0.0,0.0,0.0,1.3247,0.2079,716.0,TEST
SIG-014058,2023-11-01,South,Tamil Nadu,29.4897,18.6518,182.1233,105.8125,,0.0,0.0,0.0,1.3168,0.2189,734.0,TEST
SIG-014059,2023-11-01,South,Tamil Nadu,26.8429,15.8516,100.4169,114.244,16.0,0.0,0.0,0.0,1.3292,0.1919,605.0,TEST
SIG-014060,2023-11-01,South,Tamil Nadu,26.5012,,123.1148,102.6472,11.0,0.0,0.0,0.0,1.4488,0.1717,768.0,TEST
SIG-014061,2023-11-01,South,Tamil Nadu,30.7166,21.2225,239.0872,105.8007,45.0,0.0,0.0,0.0,1.4104,0.2571,864.0,TEST
SIG-014062,2023-11-01,South,Tamil Nadu,27.2202,16.615,117.5281,112.3908,15.0,0.0,0.0,0.0,1.4822,0.1929,815.0,TEST
SIG-014063,2023-11-01,South,Tamil Nadu,30.11,20.203,214.6958,95.4488,37.0,0.0,0.0,0.0,1.4762,0.2199,806.0,TEST
SIG-014064,2023-11-01,South,Tamil Nadu,28.4696,16.9071,140.6508,95.3714,19.0,0.0,,0.0,1.4335,0.1735,668.0,TEST
SIG-014065,2023-11-01,South,Tamil Nadu,28.555,19.0959,174.763,103.0792,27.0,0.0,,0.0,1.3829,0.2089,730.0,TEST
SIG-014066,2023-11-01,South,Tamil Nadu,29.053,19.321,185.6099,,26.0,0.0,0.0,0.0,1.3482,0.1893,669.0,TEST
SIG-014067,2023-11-01,South,Tamil Nadu,29.2351,19.1526,185.815,101.147,27.0,0.0,0.0,0.0,1.3314,0.209,736.0,TEST
SIG-014068,2023-11-01,South,Tamil Nadu,28.4553,17.0247,142.1987,107.0787,26.0,0.0,0.0,0.0,1.4098,0.2044,823.0,TEST
SIG-014069,2023-11-01,South,Tamil Nadu,29.0346,20.1757,198.1539,104.6918,32.0,0.0,0.0,0.0,1.3066,0.2257,688.0,TEST
SIG-014070,2023-11-01,South,Tamil Nadu,30.006,18.2277,183.5047,107.4803,29.0,0.0,0.0,0.0,1.3639,0.2225,718.0,TEST
SIG-014071,2023-11-01,South,Tamil Nadu,30.7782,19.4679,213.6922,96.9706,30.0,0.0,0.0,0.0,1.3621,0.2141,887.0,TEST
SIG-014072,2023-11-01,South,Tamil Nadu,28.7459,17.9357,160.2234,106.1645,26.0,0.0,0.0,0.0,1.4493,0.2087,891.0,TEST
SIG-014073,2023-11-01,South,Tamil Nadu,28.392,19.6618,180.8071,103.0746,32.0,0.0,0.0,0.0,1.3842,0.2169,802.0,TEST
SIG-014074,2023-11-01,South,Tamil Nadu,30.194,19.4521,204.6909,95.9142,37.0,0.0,0.0,0.0,1.3096,0.2175,840.0,TEST
SIG-014075,2023-11-01,South,Tamil Nadu,28.3255,17.6542,149.6953,110.7086,14.0,0.0,0.0,0.0,1.3123,0.1993,690.0,TEST
SIG-014076,2023-11-01,South,Tamil Nadu,27.6619,19.5161,167.6694,110.4078,33.0,0.0,0.0,0.0,1.418,0.2275,704.0,TEST
SIG-014077,2023-11-01,South,Tamil Nadu,27.6386,17.4397,136.1745,108.4489,,0.0,0.0,0.0,1.365,0.2013,759.0,TEST
SIG-014078,2023-11-01,South,Tamil Nadu,28.5178,17.16,145.1663,108.0447,17.0,0.0,0.0,0.0,1.4748,0.1964,858.0,TEST
SIG-014079,2023-11-01,South,Tamil Nadu,29.7693,19.8852,204.8178,103.3857,36.0,0.0,0.0,0.0,1.4547,0.2303,794.0,TEST
SIG-014080,2023-11-01,South,Tamil Nadu,30.3248,20.5069,222.4767,107.3131,39.0,0.0,0.0,0.0,1.3517,0.2472,800.0,TEST
SIG-014081,2023-11-01,East,West Bengal,25.3247,16.0509,80.6333,108.8245,13.0,0.0,0.0,0.0,1.3501,0.1715,575.0,TEST
SIG-014082,2023-11-01,East,West Bengal,19.7339,8.0406,0.0,92.9481,8.0,0.0,0.0,0.0,1.3157,0.1089,377.0,TEST
